Route_ID,Origin,Destination,Distance_km,Traffic_Level,Fuel_Consumption_L,Transportation_Cost,Delivery_Time_Min,On_Time_Delivery,Vehicle_Type,Weather_Condition,Road_Condition,Real_Time_Adjustment
R4366,Warehouse_A,City_X,255.06,Medium,39.23,249.19,95.54,Yes,Truck,Foggy,Poor,Yes
R4367,Warehouse_A,City_X,268.01,High,95.9,391.26,72.79,Yes,Van,Snowy,Good,Yes
R4368,Warehouse_A,City_Y,403.76,Medium,8.25,3581.96,444.45,Yes,Truck,Clear,Average,Yes
R4369,Warehouse_B,City_W,396.72,High,77.83,170.88,124.24,No,Bike,Clear,Average,Yes
R4370,Warehouse_D,City_W,292.78,Medium,32.34,2919.84,752.31,No,Bike,Snowy,Poor,Yes
R4371,Warehouse_B,City_W,391.49,High,5.83,4210.01,901.91,Yes,EV,Clear,Average,Yes
R4372,Warehouse_D,City_X,99.93,Medium,74.77,1930.71,282.41,Yes,EV,Snowy,Good,No
R4373,Warehouse_D,City_W,29.78,Medium,34.43,271.96,639.91,Yes,Truck,Snowy,Average,No
R4374,Warehouse_A,City_W,437.45,Medium,72.77,3583.54,71.07,Yes,Truck,Foggy,Good,Yes
R4375,Warehouse_C,City_Y,42.4,High,71.35,4651.95,404.97,Yes,Bike,Snowy,Average,No
R4376,Warehouse_A,City_W,127.11,High,54.41,3600.0,314.15,Yes,Van,Clear,Average,No
R4377,Warehouse_C,City_X,349.18,High,78.18,2913.31,251.76,Yes,Truck,Rainy,Average,Yes
R4378,Warehouse_D,City_X,207.68,Medium,58.94,1188.64,655.38,Yes,Van,Rainy,Poor,Yes
R4379,Warehouse_A,City_X,438.78,Low,30.09,126.11,156.32,Yes,EV,Rainy,Poor,No
R4380,Warehouse_C,City_Y,152.5,Low,73.94,3488.63,864.89,Yes,Bike,Foggy,Good,Yes
R4381,Warehouse_B,City_Y,10.88,High,59.74,1193.58,674.89,Yes,Truck,Clear,Poor,No
R4382,Warehouse_C,City_Z,153.82,Medium,3.25,4297.91,719.41,Yes,EV,Foggy,Average,Yes
R4383,Warehouse_A,City_W,291.15,Low,90.36,2358.5,937.28,No,Truck,Foggy,Poor,Yes
R4384,Warehouse_B,City_Y,191.09,Low,55.47,2676.65,944.1,Yes,EV,Foggy,Poor,Yes
R4385,Warehouse_C,City_X,269.76,High,87.13,3781.99,565.1,Yes,Bike,Clear,Good,No
R4386,Warehouse_C,City_X,438.92,High,88.51,3908.18,510.52,Yes,Truck,Clear,Average,No
R4387,Warehouse_C,City_Y,456.68,High,45.61,3231.12,355.32,Yes,Truck,Clear,Good,Yes
R4388,Warehouse_C,City_Y,136.66,Medium,51.75,4695.24,724.1,Yes,Van,Rainy,Poor,Yes
R4389,Warehouse_C,City_Y,233.76,Low,42.74,4912.38,552.06,Yes,Van,Snowy,Average,Yes
R4390,Warehouse_B,City_Z,276.83,Low,46.04,4737.08,934.89,No,Truck,Clear,Good,No
R4391,Warehouse_D,City_X,474.81,Low,89.72,4129.69,261.47,Yes,Bike,Clear,Good,No
R4392,Warehouse_B,City_Z,499.32,High,79.24,3542.84,330.95,No,Van,Foggy,Average,Yes
R4393,Warehouse_B,City_Z,121.53,Low,14.4,3333.46,336.61,Yes,Truck,Clear,Good,No
R4394,Warehouse_B,City_W,364.86,Medium,61.81,563.56,811.82,Yes,Truck,Snowy,Good,No
R4395,Warehouse_D,City_X,192.13,Medium,99.6,1393.85,126.07,Yes,EV,Rainy,Good,Yes
R4396,Warehouse_A,City_X,9.01,Medium,60.36,78.16,471.98,Yes,Bike,Clear,Poor,Yes
R4397,Warehouse_D,City_Y,9.58,High,79.02,730.18,444.75,No,Van,Rainy,Good,Yes
R4398,Warehouse_B,City_Y,232.98,Low,77.37,2224.19,100.95,No,Van,Clear,Poor,No
R4399,Warehouse_C,City_W,246.73,Medium,36.33,775.36,428.47,Yes,EV,Rainy,Good,Yes
R4400,Warehouse_C,City_Z,16.17,Low,38.44,4513.23,527.98,Yes,Truck,Clear,Good,No
R4401,Warehouse_B,City_Y,345.03,Low,72.96,4038.21,93.15,Yes,Van,Foggy,Good,No
R4402,Warehouse_C,City_Y,150.53,Medium,51.0,404.48,524.57,Yes,Truck,Rainy,Good,No
R4403,Warehouse_B,City_X,282.15,Low,57.92,1282.12,960.46,Yes,Van,Foggy,Average,Yes
R4404,Warehouse_C,City_X,153.95,Medium,71.86,4104.41,979.55,Yes,Van,Foggy,Poor,No
R4405,Warehouse_D,City_Y,87.73,Medium,78.2,4025.08,545.73,Yes,Truck,Clear,Average,Yes
R4406,Warehouse_A,City_X,206.55,Low,28.61,4729.98,529.64,Yes,Truck,Foggy,Average,No
R4407,Warehouse_A,City_W,119.98,Low,16.39,4987.86,306.94,Yes,Van,Foggy,Average,Yes
R4408,Warehouse_D,City_Y,269.73,Medium,30.6,4882.54,997.2,Yes,EV,Clear,Average,No
R4409,Warehouse_D,City_X,103.42,High,51.74,2080.18,296.0,Yes,EV,Foggy,Good,No
R4410,Warehouse_B,City_W,256.66,Medium,35.53,1289.13,469.31,Yes,EV,Rainy,Good,No
R4411,Warehouse_B,City_X,82.9,Medium,57.7,3804.13,32.85,Yes,EV,Rainy,Average,Yes
R4412,Warehouse_B,City_X,337.13,Medium,7.24,1531.4,368.76,Yes,EV,Snowy,Average,Yes
R4413,Warehouse_C,City_X,378.2,Medium,51.96,4041.68,99.3,Yes,Truck,Snowy,Poor,Yes
R4414,Warehouse_B,City_Y,59.65,Low,38.06,2693.08,751.51,No,Van,Snowy,Average,Yes
R4415,Warehouse_D,City_Z,236.56,Medium,54.4,3979.94,574.18,Yes,EV,Snowy,Good,Yes
R4416,Warehouse_A,City_X,40.08,Medium,43.41,1415.61,585.01,Yes,Bike,Foggy,Poor,No
R4417,Warehouse_C,City_W,301.1,Medium,29.85,2564.74,307.92,Yes,Van,Rainy,Average,No
R4418,Warehouse_B,City_Y,135.88,Medium,90.6,2841.92,820.45,Yes,Bike,Snowy,Poor,Yes
R4419,Warehouse_C,City_Y,266.17,High,20.11,4718.38,33.17,Yes,Truck,Foggy,Average,No
R4420,Warehouse_C,City_W,261.14,Low,68.77,1369.66,353.59,Yes,Van,Clear,Poor,No
R4421,Warehouse_B,City_X,462.56,High,92.62,4686.61,669.71,Yes,Truck,Rainy,Poor,No
R4422,Warehouse_C,City_Z,276.8,Medium,54.79,4034.05,910.68,No,Bike,Clear,Good,No
R4423,Warehouse_A,City_X,293.58,Medium,87.89,3667.93,257.58,Yes,Van,Snowy,Poor,No
R4424,Warehouse_D,City_W,203.82,Low,14.24,3945.01,554.87,Yes,Van,Snowy,Average,Yes
R4425,Warehouse_D,City_Y,474.79,Low,50.39,3046.85,551.85,Yes,Truck,Snowy,Poor,No
R4426,Warehouse_A,City_Z,389.71,Medium,46.79,1258.2,877.95,Yes,Van,Rainy,Average,Yes
R4427,Warehouse_C,City_Y,146.28,Medium,2.8,988.0,79.0,Yes,Bike,Clear,Average,No
R4428,Warehouse_B,City_W,422.88,Low,45.44,4338.39,441.74,Yes,Truck,Clear,Good,No
R4429,Warehouse_C,City_X,219.04,Medium,38.16,3639.44,206.99,Yes,Bike,Rainy,Poor,Yes
R4430,Warehouse_A,City_Z,415.19,Low,67.64,1105.36,50.89,Yes,Van,Snowy,Good,No
R4431,Warehouse_C,City_Y,412.33,High,93.96,3094.71,172.62,Yes,Bike,Snowy,Average,Yes
R4432,Warehouse_D,City_Y,98.49,High,10.41,2265.36,977.18,No,Van,Foggy,Poor,Yes
R4433,Warehouse_C,City_Y,352.06,Low,34.09,835.34,238.4,No,Bike,Rainy,Poor,Yes
R4434,Warehouse_A,City_X,148.87,High,45.52,2682.69,936.98,Yes,Bike,Clear,Average,No
R4435,Warehouse_D,City_Z,152.26,High,46.61,1443.52,229.1,Yes,EV,Foggy,Good,Yes
R4436,Warehouse_C,City_X,151.69,Low,77.93,526.41,933.36,No,Van,Clear,Good,No
R4437,Warehouse_C,City_X,364.16,Medium,45.45,2361.44,664.98,Yes,EV,Clear,Poor,No
R4438,Warehouse_D,City_X,118.76,Medium,4.66,2971.04,139.82,Yes,EV,Foggy,Good,No
R4439,Warehouse_B,City_W,5.45,Medium,71.59,282.19,594.46,Yes,Truck,Clear,Poor,No
R4440,Warehouse_D,City_W,359.04,Low,88.71,2040.36,338.96,Yes,Truck,Foggy,Good,Yes
R4441,Warehouse_B,City_W,89.74,Low,52.36,1325.43,401.66,Yes,Bike,Foggy,Average,Yes
R4442,Warehouse_A,City_Z,56.72,Medium,58.95,201.72,456.97,Yes,Van,Foggy,Average,Yes
R4443,Warehouse_A,City_X,122.57,Low,17.97,672.03,440.03,Yes,Truck,Snowy,Average,Yes
R4444,Warehouse_D,City_X,193.05,High,23.62,738.22,674.19,No,EV,Snowy,Poor,Yes
R4445,Warehouse_D,City_W,240.57,Low,25.05,955.23,775.32,Yes,Van,Rainy,Poor,Yes
R4446,Warehouse_A,City_X,27.06,Medium,44.21,4026.72,349.3,No,Bike,Rainy,Average,No
R4447,Warehouse_B,City_X,485.43,High,92.96,2225.48,926.63,No,Bike,Foggy,Average,Yes
R4448,Warehouse_A,City_Y,359.45,Medium,53.13,778.08,940.31,Yes,Truck,Rainy,Good,No
R4449,Warehouse_D,City_X,164.98,Medium,20.83,546.47,69.47,Yes,Truck,Snowy,Average,Yes
R4450,Warehouse_A,City_Y,162.76,High,28.08,1524.81,44.46,Yes,Truck,Snowy,Average,No
R4451,Warehouse_D,City_X,227.03,High,39.63,4000.18,442.31,No,Bike,Foggy,Average,Yes
R4452,Warehouse_D,City_Z,314.99,Low,63.08,1854.08,602.93,Yes,EV,Snowy,Poor,No
R4453,Warehouse_A,City_W,77.45,Medium,45.12,841.49,299.57,Yes,Truck,Foggy,Poor,Yes
R4454,Warehouse_B,City_Y,98.52,High,40.46,2050.38,281.63,Yes,Bike,Rainy,Average,Yes
R4455,Warehouse_C,City_W,430.42,Low,57.34,2798.79,687.98,Yes,Van,Snowy,Good,Yes
R4456,Warehouse_A,City_Y,131.85,Low,25.7,196.44,613.65,Yes,Bike,Foggy,Good,Yes
R4457,Warehouse_C,City_Y,193.2,Low,9.73,3156.83,192.13,Yes,Van,Foggy,Average,No
R4458,Warehouse_A,City_Y,436.28,Low,4.39,2005.75,887.97,Yes,Van,Clear,Poor,Yes
R4459,Warehouse_C,City_Z,333.26,Medium,26.62,98.14,689.58,No,EV,Foggy,Average,Yes
R4460,Warehouse_B,City_X,174.15,Medium,10.98,3385.75,381.7,Yes,Truck,Foggy,Good,No
R4461,Warehouse_B,City_Y,343.43,High,34.96,3576.32,693.12,Yes,Van,Snowy,Poor,Yes
R4462,Warehouse_A,City_Z,14.74,Medium,77.75,3162.76,139.27,No,Truck,Clear,Poor,Yes
R4463,Warehouse_D,City_Y,369.14,Low,72.2,1742.55,484.21,Yes,Bike,Clear,Poor,Yes
R4464,Warehouse_C,City_X,246.07,Low,61.87,2671.54,193.91,Yes,Truck,Clear,Average,Yes
R4465,Warehouse_D,City_Y,407.53,High,85.55,1966.43,70.19,Yes,Bike,Snowy,Average,Yes
R4466,Warehouse_D,City_Z,477.55,Low,29.64,3518.08,358.18,No,Van,Rainy,Average,No
R4467,Warehouse_D,City_X,463.27,Low,88.74,2938.72,176.21,Yes,EV,Foggy,Good,Yes
R4468,Warehouse_B,City_Z,455.09,High,41.13,454.91,644.51,Yes,Van,Clear,Poor,No
R4469,Warehouse_A,City_X,258.52,Medium,41.29,3233.31,683.85,Yes,Bike,Clear,Poor,No
R4470,Warehouse_A,City_X,183.27,Low,41.72,3451.83,174.23,Yes,Van,Snowy,Good,No
R4471,Warehouse_B,City_W,235.19,High,11.61,1884.98,53.87,No,EV,Snowy,Good,Yes
R4472,Warehouse_B,City_W,346.5,High,97.6,4385.14,799.03,Yes,Truck,Clear,Poor,Yes
R4473,Warehouse_A,City_W,442.58,Low,15.57,4222.92,32.0,Yes,Bike,Rainy,Poor,Yes
R4474,Warehouse_D,City_X,107.46,High,35.41,917.07,363.6,Yes,Truck,Snowy,Good,No
R4475,Warehouse_C,City_Y,459.51,Low,33.29,4526.12,509.75,Yes,EV,Clear,Average,No
R4476,Warehouse_C,City_Z,408.51,Medium,9.32,2232.32,824.08,Yes,Van,Rainy,Average,Yes
R4477,Warehouse_C,City_Z,489.53,High,16.92,3632.56,843.4,Yes,EV,Snowy,Average,No
R4478,Warehouse_D,City_Z,440.72,High,6.4,4079.78,733.19,Yes,Bike,Rainy,Good,Yes
R4479,Warehouse_A,City_W,143.57,Low,30.66,2550.31,269.78,Yes,Bike,Clear,Poor,No
R4480,Warehouse_B,City_X,57.45,Low,86.93,2025.55,728.58,Yes,Van,Rainy,Good,No
R4481,Warehouse_A,City_W,60.56,Low,35.27,4581.48,269.14,Yes,Bike,Clear,Average,No
R4482,Warehouse_D,City_Y,149.16,Medium,14.12,1192.73,238.17,Yes,EV,Snowy,Average,No
R4483,Warehouse_B,City_X,309.02,Low,65.28,1322.0,560.71,No,Bike,Foggy,Average,Yes
R4484,Warehouse_D,City_Z,403.14,Medium,99.67,1840.02,688.49,Yes,Truck,Foggy,Good,Yes
R4485,Warehouse_C,City_W,450.13,Low,24.77,4304.36,81.46,Yes,EV,Clear,Good,Yes
R4486,Warehouse_C,City_W,313.76,Medium,29.4,4697.0,88.22,Yes,EV,Foggy,Average,No
R4487,Warehouse_D,City_Y,7.79,Low,97.24,1139.34,790.65,Yes,Bike,Clear,Average,No
R4488,Warehouse_B,City_Y,97.23,High,19.52,4326.16,863.71,Yes,Van,Foggy,Poor,Yes
R4489,Warehouse_B,City_W,54.36,Low,52.1,1328.1,616.31,Yes,Van,Foggy,Good,Yes
R4490,Warehouse_A,City_Y,184.85,Low,25.49,4854.67,445.96,Yes,Van,Snowy,Poor,Yes
R4491,Warehouse_C,City_Z,253.17,High,93.37,3007.17,849.96,Yes,Bike,Clear,Average,Yes
R4492,Warehouse_A,City_Y,26.48,Medium,98.19,85.08,736.95,Yes,Bike,Rainy,Average,Yes
R4493,Warehouse_A,City_Y,177.5,Low,81.84,218.94,592.21,Yes,Bike,Snowy,Average,No
R4494,Warehouse_D,City_W,93.69,Low,32.85,780.05,340.16,Yes,EV,Rainy,Poor,Yes
R4495,Warehouse_D,City_W,325.3,Medium,41.54,978.49,222.06,No,EV,Snowy,Good,No
R4496,Warehouse_A,City_X,234.81,Low,25.75,3849.71,436.11,No,Bike,Clear,Good,Yes
R4497,Warehouse_C,City_X,250.18,Medium,89.29,1152.69,308.22,Yes,Van,Rainy,Poor,No
R4498,Warehouse_D,City_W,216.71,Medium,91.63,4847.25,359.08,Yes,Truck,Snowy,Good,No
R4499,Warehouse_A,City_Y,478.23,Low,43.05,3198.75,530.16,Yes,Van,Foggy,Poor,Yes
R4500,Warehouse_A,City_Y,111.29,Medium,66.34,3477.96,194.02,Yes,EV,Rainy,Poor,No
R4501,Warehouse_A,City_X,260.75,Medium,18.22,1128.19,811.99,Yes,EV,Snowy,Good,Yes
R4502,Warehouse_A,City_X,369.33,High,44.62,4468.9,171.16,Yes,Van,Snowy,Good,No
R4503,Warehouse_A,City_X,280.64,Low,63.89,3355.68,496.56,Yes,Van,Rainy,Poor,No
R4504,Warehouse_A,City_Z,464.87,Medium,39.77,4328.81,753.59,Yes,EV,Foggy,Good,No
R4505,Warehouse_D,City_Z,192.09,Low,37.04,4784.58,500.47,No,EV,Rainy,Good,Yes
R4506,Warehouse_C,City_X,234.52,Medium,2.1,671.92,380.19,Yes,Bike,Rainy,Poor,Yes
R4507,Warehouse_A,City_Y,48.82,High,80.82,528.11,490.64,No,Truck,Rainy,Average,Yes
R4508,Warehouse_B,City_X,306.45,Low,89.16,4026.87,853.21,No,Bike,Snowy,Poor,Yes
R4509,Warehouse_D,City_Z,147.66,High,97.01,4337.32,990.72,No,Bike,Foggy,Good,No
R4510,Warehouse_D,City_Y,84.35,Medium,72.49,2939.62,642.21,Yes,Van,Rainy,Average,Yes
R4511,Warehouse_A,City_Z,274.54,High,55.78,1861.7,799.64,Yes,Van,Rainy,Good,Yes
R4512,Warehouse_D,City_Y,268.49,Medium,28.39,3280.52,44.05,Yes,Truck,Rainy,Poor,Yes
R4513,Warehouse_A,City_Z,42.56,Low,99.93,1563.04,883.95,Yes,Bike,Rainy,Poor,No
R4514,Warehouse_C,City_Y,350.62,Low,59.8,1230.01,955.43,Yes,Bike,Rainy,Poor,No
R4515,Warehouse_C,City_Y,313.77,Low,68.75,2466.32,587.91,No,EV,Rainy,Average,Yes
R4516,Warehouse_D,City_Y,98.56,Low,68.88,1119.96,761.19,No,EV,Foggy,Good,Yes
R4517,Warehouse_D,City_Y,237.37,Medium,84.83,2444.33,527.36,Yes,Truck,Foggy,Average,Yes
R4518,Warehouse_B,City_W,361.56,Medium,2.95,4785.2,307.62,Yes,Van,Foggy,Poor,Yes
R4519,Warehouse_D,City_Z,267.07,High,23.58,4206.93,856.68,No,EV,Clear,Good,No
R4520,Warehouse_B,City_Z,200.77,Medium,67.22,4711.07,608.93,Yes,Truck,Clear,Poor,No
R4521,Warehouse_C,City_W,164.56,Medium,89.72,4041.33,592.0,Yes,Bike,Snowy,Good,No
R4522,Warehouse_C,City_Y,307.14,High,69.16,1806.02,669.36,No,Truck,Foggy,Average,No
R4523,Warehouse_A,City_Y,469.86,High,42.52,4069.62,860.32,Yes,Truck,Foggy,Average,No
R4524,Warehouse_C,City_Z,337.51,Low,37.43,4618.43,739.95,Yes,EV,Foggy,Average,No
R4525,Warehouse_B,City_W,42.0,Medium,74.32,4737.83,234.79,No,EV,Rainy,Average,No
R4526,Warehouse_D,City_Y,233.04,Low,74.64,3431.83,482.82,Yes,Bike,Rainy,Good,No
R4527,Warehouse_A,City_Y,445.96,Low,61.49,1096.26,980.89,Yes,Bike,Snowy,Good,Yes
R4528,Warehouse_B,City_Y,51.76,Low,30.56,246.66,567.92,Yes,Bike,Foggy,Average,No
R4529,Warehouse_D,City_X,494.49,High,92.67,778.64,940.1,Yes,Truck,Rainy,Average,Yes
R4530,Warehouse_A,City_W,474.79,Medium,56.08,4829.46,818.97,Yes,Truck,Foggy,Good,No
R4531,Warehouse_C,City_Y,43.75,Medium,79.47,2337.38,676.04,No,EV,Foggy,Poor,Yes
R4532,Warehouse_B,City_X,467.04,High,23.0,4282.18,368.88,Yes,Bike,Rainy,Average,Yes
R4533,Warehouse_D,City_W,184.75,Low,35.72,2351.97,325.19,Yes,EV,Rainy,Good,Yes
R4534,Warehouse_A,City_Y,423.13,Medium,87.71,3321.05,654.12,Yes,Bike,Clear,Average,No
R4535,Warehouse_A,City_Z,212.1,Medium,6.91,169.5,449.58,Yes,Bike,Rainy,Good,No
R4536,Warehouse_C,City_X,223.22,Low,52.21,1286.83,804.79,No,EV,Clear,Average,No
R4537,Warehouse_D,City_X,318.95,Medium,49.21,2209.53,767.64,Yes,EV,Rainy,Average,Yes
R4538,Warehouse_C,City_Y,388.37,Low,75.62,3171.62,332.77,Yes,EV,Foggy,Poor,Yes
R4539,Warehouse_C,City_Y,21.73,High,29.63,899.03,711.65,Yes,Bike,Rainy,Poor,Yes
R4540,Warehouse_D,City_X,298.61,Low,23.47,3834.53,509.71,No,Truck,Snowy,Poor,No
R4541,Warehouse_D,City_Z,97.43,Low,92.76,1853.8,343.59,Yes,EV,Foggy,Poor,No
R4542,Warehouse_D,City_Z,176.25,Medium,58.03,4096.3,430.58,Yes,EV,Snowy,Average,No
R4543,Warehouse_B,City_W,177.24,Low,12.26,534.95,898.49,No,Truck,Foggy,Average,No
R4544,Warehouse_D,City_Y,237.18,Low,20.92,3414.8,378.73,Yes,Truck,Rainy,Poor,No
R4545,Warehouse_A,City_Z,170.4,Medium,99.88,1501.98,308.78,Yes,Van,Rainy,Poor,Yes
R4546,Warehouse_C,City_W,58.14,Low,21.17,3987.15,371.25,No,EV,Rainy,Average,Yes
R4547,Warehouse_B,City_Z,77.09,Medium,61.83,2040.74,238.18,Yes,Van,Clear,Good,No
R4548,Warehouse_D,City_Y,21.55,Medium,43.17,3343.48,558.3,Yes,Van,Rainy,Poor,Yes
R4549,Warehouse_B,City_W,237.77,Medium,88.79,4674.81,173.01,Yes,Truck,Snowy,Good,No
R4550,Warehouse_D,City_W,477.45,Medium,76.01,152.1,822.92,Yes,Bike,Clear,Average,No
R4551,Warehouse_B,City_W,62.26,Low,60.5,105.03,248.81,Yes,Bike,Rainy,Good,Yes
R4552,Warehouse_C,City_Z,473.4,Low,3.05,3862.88,610.11,No,Truck,Clear,Poor,Yes
R4553,Warehouse_C,City_Y,368.01,Medium,88.22,3249.65,151.27,No,Van,Clear,Poor,Yes
R4554,Warehouse_A,City_W,320.56,High,45.58,1500.25,979.1,Yes,Van,Foggy,Poor,No
R4555,Warehouse_A,City_X,324.41,Low,93.29,2497.26,470.94,Yes,Van,Clear,Poor,Yes
R4556,Warehouse_D,City_Y,414.23,Medium,50.56,257.58,827.51,Yes,Van,Clear,Poor,Yes
R4557,Warehouse_C,City_X,57.93,Medium,70.03,1002.61,775.59,Yes,EV,Foggy,Average,No
R4558,Warehouse_B,City_X,254.85,Medium,8.79,2151.26,722.28,Yes,Van,Rainy,Good,Yes
R4559,Warehouse_B,City_W,350.06,Medium,75.02,4178.52,832.54,Yes,Truck,Snowy,Average,Yes
R4560,Warehouse_B,City_W,295.48,Low,35.12,2424.35,127.45,No,Van,Clear,Average,Yes
R4561,Warehouse_A,City_Z,417.23,Medium,36.43,2952.49,688.14,Yes,Van,Snowy,Average,Yes
R4562,Warehouse_B,City_Z,40.77,Low,13.63,4375.08,287.85,Yes,Truck,Clear,Good,No
R4563,Warehouse_A,City_Z,346.9,Medium,16.39,1578.65,792.3,Yes,Van,Snowy,Good,No
R4564,Warehouse_A,City_Y,269.34,High,20.2,3518.46,958.16,Yes,Bike,Foggy,Average,Yes
R4565,Warehouse_D,City_Z,192.68,Medium,34.16,4315.25,904.44,Yes,Truck,Clear,Good,No
R4566,Warehouse_B,City_X,173.44,Low,89.41,1052.95,141.5,Yes,EV,Clear,Average,Yes
R4567,Warehouse_B,City_Z,312.31,High,38.09,1814.57,388.47,Yes,EV,Rainy,Average,No
R4568,Warehouse_C,City_W,446.04,High,72.99,4900.06,383.39,Yes,Truck,Rainy,Poor,No
R4569,Warehouse_D,City_Z,250.61,Medium,10.11,4916.93,148.63,No,EV,Clear,Good,Yes
R4570,Warehouse_C,City_Y,413.24,Medium,59.93,1154.99,125.18,Yes,EV,Foggy,Poor,Yes
R4571,Warehouse_D,City_Y,204.07,Low,49.23,378.91,403.34,No,EV,Snowy,Average,Yes
R4572,Warehouse_B,City_X,55.69,High,97.84,1391.06,992.31,Yes,Truck,Rainy,Average,No
R4573,Warehouse_A,City_Y,35.45,Medium,84.93,2018.77,581.87,Yes,Van,Rainy,Average,Yes
R4574,Warehouse_A,City_Z,30.41,High,46.57,2232.98,633.13,No,EV,Rainy,Poor,Yes
R4575,Warehouse_A,City_W,193.17,Low,77.96,3113.09,486.89,Yes,Bike,Rainy,Poor,Yes
R4576,Warehouse_A,City_Y,171.93,Low,20.92,4502.54,672.46,No,Van,Foggy,Average,Yes
R4577,Warehouse_A,City_X,360.38,High,57.11,1685.22,957.96,Yes,Van,Clear,Poor,No
R4578,Warehouse_C,City_Z,372.7,Medium,9.31,4257.42,601.04,Yes,EV,Snowy,Average,No
R4579,Warehouse_D,City_X,30.17,Low,36.11,512.72,93.09,Yes,EV,Rainy,Average,No
R4580,Warehouse_B,City_Y,114.46,Low,24.13,257.28,508.1,Yes,Van,Foggy,Poor,Yes
R4581,Warehouse_C,City_Y,140.76,Medium,72.45,2545.02,992.97,No,EV,Foggy,Good,Yes
R4582,Warehouse_D,City_X,276.07,Low,50.03,345.33,405.78,Yes,Truck,Rainy,Average,Yes
R4583,Warehouse_A,City_Z,76.54,Medium,75.6,1992.82,606.06,Yes,Truck,Snowy,Average,No
R4584,Warehouse_D,City_Y,71.3,Medium,52.5,4489.05,133.44,Yes,EV,Rainy,Poor,Yes
R4585,Warehouse_D,City_W,472.18,Medium,10.48,1245.34,166.95,Yes,Van,Foggy,Poor,No
R4586,Warehouse_A,City_Y,403.08,Low,74.07,3544.58,878.44,Yes,EV,Snowy,Poor,Yes
R4587,Warehouse_A,City_Z,94.42,High,83.66,1546.71,321.33,Yes,Bike,Foggy,Average,No
R4588,Warehouse_A,City_Y,206.25,Low,90.55,272.35,326.29,Yes,Truck,Clear,Good,No
R4589,Warehouse_B,City_X,181.03,Medium,58.06,2805.62,405.6,Yes,Van,Foggy,Good,No
R4590,Warehouse_A,City_Y,396.55,Low,75.85,4182.52,967.48,Yes,Bike,Rainy,Good,Yes
R4591,Warehouse_B,City_Y,257.56,Medium,75.7,2076.87,111.86,Yes,EV,Snowy,Average,Yes
R4592,Warehouse_A,City_Z,68.29,High,17.26,3105.6,824.2,Yes,Truck,Rainy,Poor,No
R4593,Warehouse_B,City_X,370.8,High,18.09,4505.12,361.31,Yes,Bike,Clear,Good,No
R4594,Warehouse_D,City_Z,201.46,Medium,8.95,3958.99,853.98,Yes,Van,Snowy,Good,Yes
R4595,Warehouse_C,City_Y,135.15,Medium,33.35,1009.69,992.0,Yes,Truck,Snowy,Good,Yes
R4596,Warehouse_D,City_W,190.87,High,48.4,3680.25,368.21,No,EV,Snowy,Average,No
R4597,Warehouse_D,City_Y,251.39,High,99.79,2534.37,155.48,No,EV,Foggy,Poor,No
R4598,Warehouse_A,City_Z,174.84,High,44.24,3742.54,170.04,No,Truck,Rainy,Poor,Yes
R4599,Warehouse_B,City_W,124.74,Low,73.17,2497.85,765.98,Yes,Bike,Snowy,Poor,Yes
R4600,Warehouse_C,City_Z,202.26,High,69.95,683.39,170.57,No,Truck,Snowy,Poor,No
R4601,Warehouse_A,City_Z,14.49,Low,22.04,2871.05,282.61,Yes,Truck,Snowy,Good,No
R4602,Warehouse_A,City_X,387.39,Low,7.73,2486.06,228.27,Yes,Truck,Clear,Poor,Yes
R4603,Warehouse_A,City_W,89.62,Low,55.51,2613.71,375.01,Yes,Bike,Snowy,Good,Yes
R4604,Warehouse_D,City_Y,26.73,Low,70.63,4400.57,102.14,Yes,Truck,Foggy,Average,No
R4605,Warehouse_B,City_Z,328.58,Medium,99.83,4479.44,861.04,Yes,Van,Foggy,Average,Yes
R4606,Warehouse_B,City_Y,388.1,High,37.14,2295.01,864.34,Yes,EV,Snowy,Average,Yes
R4607,Warehouse_C,City_X,407.85,Medium,89.84,2305.87,430.54,Yes,Bike,Foggy,Poor,No
R4608,Warehouse_B,City_X,249.29,Medium,39.43,2600.18,623.72,Yes,Van,Foggy,Poor,Yes
R4609,Warehouse_B,City_W,106.66,Medium,69.56,2621.97,652.69,No,Truck,Snowy,Good,Yes
R4610,Warehouse_A,City_X,369.93,Medium,60.63,4754.42,756.78,Yes,Van,Foggy,Poor,Yes
R4611,Warehouse_A,City_X,351.36,Low,7.19,3264.53,535.07,Yes,Bike,Clear,Average,No
R4612,Warehouse_D,City_Y,126.9,High,9.68,1423.41,525.03,Yes,EV,Snowy,Poor,Yes
R4613,Warehouse_A,City_X,452.19,Medium,4.03,2681.11,642.36,Yes,Bike,Rainy,Good,Yes
R4614,Warehouse_A,City_X,56.66,Medium,38.34,3154.76,711.96,Yes,Truck,Foggy,Average,Yes
R4615,Warehouse_A,City_Z,491.43,Medium,75.09,3216.87,366.29,No,Truck,Snowy,Average,Yes
R4616,Warehouse_A,City_X,430.82,High,18.93,2947.01,350.46,Yes,EV,Rainy,Good,No
R4617,Warehouse_D,City_Z,345.51,Low,61.37,929.79,291.63,Yes,Bike,Clear,Average,No
R4618,Warehouse_A,City_X,469.68,Low,30.31,216.29,562.38,Yes,Bike,Clear,Good,No
